filename,pred_yolo,gt,class,iou_pred_c_gt,ioa_pred_c_gt,iou_pred_gt,ioa_pred_gt,score,box_inner,box_outer,cover,avg_area,slant_distance,time_to_landing
LFRN_28_35_20.jpeg,[[ 743.7399  1115.2399  1000.89105 1323.9476 ]],[[749.0 1118.0 992.0 1322.0]],[0],0.7264844308065168,0.9999999999798274,0.9236541746874094,0.9999999999798274,[0.9719566],[[ 766.8927 1125.0889  985.2085 1311.9686]],[[ 720.58716 1105.3909  1016.5736  1335.9266 ]],1.0,68235.46,0.88896,
LTAI_36R_35_28.jpeg,[[1298.4303 1083.978  1746.1481 1412.9641]],[[1302.0 1084.0 1750.0 1423.0]],[0],0.810984552191266,0.9999999999934155,0.9546090052357117,0.9620520936627232,[0.9814125],[[1338.7408 1099.503  1718.8436 1394.0815]],[[1258.1198 1068.453  1773.4525 1431.8467]],1.0,187268.67,0.35188,
RJAA_16L_35_20.jpeg,[[1250.7505 1029.6925 1370.7527 1103.9869]],[[1251.0 1029.0 1381.0 1106.0]],[0],0.8463558393704502,0.9774705152268698,0.8871640789101464,0.888806987327345,[0.83329546],[[1261.5549 1033.1985 1363.4342 1099.7227]],[[1239.946  1026.1865 1378.0712 1108.2512]],0.0,11335.196,1.92608,
FTTJ_23_35_26.jpeg,[[ 693.8275 1444.6033 1096.1096 1695.3188]],[[700.9999999999999 1446.0 1094.0 1701.0]],[0],0.7815150517645156,0.9999999999900215,0.9504440520563444,0.9777209711912243,[0.97594196],[[ 730.04724 1456.4347  1071.576   1680.9287 ]],[[ 657.6078 1432.7719 1120.6432 1709.709 ]],1.0,128231.695,0.50004,
LTAI_18L_35_10.jpeg,[[ 645.4761 1295.514   722.0901 1396.857 ]],[[663.0 1295.0 721.0 1398.0]],[0],0.6051728662982564,0.9999999998326079,0.7477857014181798,0.9839127918559318,[0.7968017],[[ 652.3741 1300.2965  717.4177 1391.0403]],[[ 638.57806 1290.7316   726.76245 1402.6738 ]],1.0,9871.56,2.62984,
OMAD_13_35_18.jpeg,[[1496.9355 1278.3451 1674.2537 1495.6578]],[[1506.0 1295.0 1670.0 1492.0]],[0],0.6594602309309356,0.9999999999690479,0.8384396200869131,0.9999999999690479,[0.949152],[[1512.9005 1288.6002 1663.4398 1483.1849]],[[1480.9706 1268.09   1685.0675 1508.1307]],1.0,48991.582,0.926,
LFRN_10_35_08.jpeg,[[ 949.93463 1199.0542  1016.53815 1291.1484 ]],[[960.0 1199.0 1011.0 1291.0]],[0],0.6016514142998476,0.9999999997868712,0.7641468200622183,0.999410877844062,[0.95339304],[[ 955.93134 1203.4001  1012.47626 1285.8625 ]],[[ 943.9379  1194.7083  1020.60004 1296.4343 ]],1.0,7798.5356,2.9261600000000003,
FTTJ_23_35_04.jpeg,[[1155.3833 1220.4235 1192.7314 1292.9835]],[[1158.0 1220.0 1192.0 1294.0]],[0],0.730231196674372,0.9999999996025438,0.8941986837011228,0.9805413319582507,[0.9378066],[[1158.746  1223.8477 1190.4537 1288.8188]],[[1152.0206 1216.9993 1195.0092 1297.1482]],1.0,3445.4841,4.66704,
LICJ_20_35_21.jpeg,[[1044.7766 1137.052  1193.9304 1284.4668]],[[1044.0 1135.0 1195.0 1288.0]],[0],0.8264366705449762,0.9999999999567155,0.9517152973910314,0.951715297349837,[0.9798769],[[1058.2058 1144.0085 1184.8341 1276.0057]],[[1031.3474 1130.0955 1203.0267 1292.9279]],1.0,27954.955,1.00008,
ZBAA_19_35_29.jpeg,[[1188.6567 1199.365  1624.6069 1518.5522]],"[[1185.9999999999998 1200.0000000000002 1633.9999999999998
  1519.0000000000002]]",[0],0.8077982871232012,0.9999999999930026,0.9698585286814629,0.9717372502017608,[0.98116696],[[1227.9078 1214.4276 1598.0201 1500.232 ]],[[1149.4056 1184.3024 1651.1937 1536.8724]],1.0,176915.45,0.463,
