filename,pred_yolo,gt,class,iou_pred_c_gt,ioa_pred_c_gt,iou_pred_gt,ioa_pred_gt,score,box_inner,box_outer,cover,avg_area,slant_distance,time_to_landing
LFRN_28_35_20.jpeg,[[ 749.41907 1115.9341  1008.6821  1322.6545 ]],[[749.0 1118.0 992.0 1322.0]],[0],0.7572000019332108,0.9999999999798274,0.921871773027469,0.9982754428489464,[0.974109],[[ 770.566   1122.0653   993.91504 1313.7156 ]],[[ 728.27216 1109.8029  1023.4492  1331.5935 ]],1.0,65467.51,0.88896,
LTAI_36R_35_28.jpeg,[[1298.0459 1080.9539 1747.4141 1409.7087]],[[1302.0 1084.0 1750.0 1423.0]],[0],0.8415913664181095,0.9999999999934155,0.9388238164982874,0.95524687354216,[0.9770737],[[1334.6989 1090.7047 1721.819  1395.4928]],[[1261.393  1071.203  1773.0092 1423.9247]],1.0,180458.12,0.35188,
RJAA_16L_35_20.jpeg,[[1252.971  1027.7974 1384.4976 1105.2214]],[[1251.0 1029.0 1381.0 1106.0]],[0],0.8047153804043911,0.9999999999000999,0.9351964709823031,0.9748809380764978,[0.85293955],[[1263.699  1030.0938 1377.0061 1101.8734]],[[1242.2429 1025.501  1391.989  1108.5695]],1.0,12439.181,1.92608,
FTTJ_23_35_26.jpeg,[[ 691.251  1443.7065 1095.3837 1693.6814]],[[700.9999999999999 1446.0 1094.0 1701.0]],[0],0.8121020650689793,0.9999999999900215,0.9368577527406515,0.9712995940466804,[0.97048664],[[ 724.2143 1451.1207 1072.3651 1682.8721]],[[ 658.28766 1436.2924  1118.4022  1704.4907 ]],1.0,123401.98,0.50004,
LTAI_18L_35_10.jpeg,[[ 649.54553 1295.6455   725.5604  1401.9509 ]],[[663.0 1295.0 721.0 1398.0]],[0],0.6052148365773045,0.9999999998326079,0.7312625224465757,0.9937329336928803,[0.9288466],[[ 655.7457 1298.7985  721.2308 1397.3541]],[[ 643.34534 1292.4926   729.8901  1406.5477 ]],1.0,9870.875,2.62984,
OMAD_13_35_18.jpeg,[[1502.8394 1285.0844 1675.2842 1492.3949]],[[1506.0 1295.0 1670.0 1492.0]],[0],0.7398377998137983,0.9999999999690479,0.9037296606553499,0.9999999999690479,[0.95020294],[[1516.9049 1291.2332 1665.462  1483.4304]],[[1488.7738 1278.9355 1685.1063 1501.3594]],1.0,43669.03,0.926,
LFRN_10_35_08.jpeg,[[ 952.8739  1200.0287  1015.55225 1289.0414 ]],[[960.0 1199.0 1011.0 1291.0]],[0],0.6884724122860438,0.9999999997868712,0.7920493467670174,0.9675292966687916,[0.9180646],[[ 957.98627 1202.6688  1011.98224 1285.1923 ]],[[ 947.76154 1197.3885  1019.12225 1292.8905 ]],1.0,6815.088,2.9261600000000003,
FTTJ_23_35_04.jpeg,[[1155.9099 1220.384  1192.7041 1293.5537]],[[1158.0 1220.0 1192.0 1294.0]],[0],0.7650668951428834,0.9999999996025438,0.9144696971532617,0.9887794284499088,[0.9208141],[[1158.911  1222.5542 1190.6084 1290.3898]],[[1152.9088 1218.2139 1194.7998 1296.7177]],1.0,3288.6013,4.66704,
LICJ_20_35_21.jpeg,[[1046.8118 1137.406  1191.3899 1284.9785]],[[1044.0 1135.0 1195.0 1288.0]],[0],0.8864583993751711,0.9999999999567155,0.9235058589523005,0.9235058589123272,[0.9724423],[[1058.6044 1141.783  1183.155  1278.5972]],[[1035.0192 1133.029  1199.6248 1291.3599]],1.0,26062.137,1.00008,
ZBAA_19_35_29.jpeg,[[1186.1168 1197.4574 1620.6044 1516.7997]],"[[1185.9999999999998 1200.0000000000002 1633.9999999999998
  1519.0000000000002]]",[0],0.8432047127586509,0.9999999999930026,0.9557605928647794,0.963148773853186,[0.97769797],[[1221.556  1206.9291 1595.8569 1502.9907]],[[1150.6776 1187.9857 1645.3518 1530.6086]],1.0,169486.72,0.463,
OMAD_13_35_26.jpeg,[[1606.266  1319.132  2192.5684 1657.5101]],[[1599.0 1326.0 2180.0 1654.0]],[0],0.78636479193882,0.9999999999947525,0.9372909892294353,0.9874939910259067,[0.9717489],[[1654.0881 1329.1682 2159.1738 1642.878 ]],[[1558.4438 1309.0957 2225.963  1672.1422]],1.0,242340.45,0.2778,
LCPH_11_35_17.jpeg,[[1633.0979 1087.2257 1793.9666 1253.172 ]],[[1632.9999999999998 1089.0 1803.9999999999998 1265.0]],[0],0.8687879148662122,0.9686095448718831,0.8692852520286428,0.8775295029374574,[0.95072544],[[1646.2192 1092.1476 1784.8038 1245.9962]],[[1619.9766 1082.3038 1803.1293 1260.3478]],0.0,32609.23,1.61124,
LOWL_8_35_21.jpeg,[[1535.8591 1110.7225 1932.7456 1308.4044]],[[1543.0 1115.0 1936.0 1300.0]],[0],0.7586287515327476,0.9999999999862459,0.9120104897982414,0.9917190978712198,[0.8807053],[[1568.2314 1116.5857 1910.1398 1299.8563]],[[1503.4868 1104.8594 1955.3514 1316.9525]],1.0,95837.39,0.90748,
RJTT_04_35_14.jpeg,[[1557.5089 1302.9526 1646.2408 1442.7363]],[[1554.0 1299.0 1653.0 1450.0]],[0],0.9385526086198567,0.9748412002041045,0.8297061571844271,0.8297061571289246,[0.8877536],[[1564.7463 1307.0986 1641.1869 1436.6918]],[[1550.2715 1298.8066 1651.2948 1448.7809]],0.0,15150.8955,2.2964800000000003,
LEMD_32R_35_05.jpeg,[[1143.6392 1149.8148 1196.4131 1242.8702]],[[1140.0 1156.0 1194.0 1238.0]],[0],0.7381497564569375,0.9999999997741643,0.7927322517926088,0.9326081450440135,[0.90505755],[[1147.9437 1152.5748 1193.4072 1238.8463]],[[1139.3346 1147.0548 1199.419  1246.8942]],1.0,5998.7827,4.3151600000000006,
FMEP_33_35_16.jpeg,[[1062.8838 1172.9468 1132.4976 1254.3491]],[[1063.0 1173.0 1130.0 1257.0]],[0],0.8130541313334775,0.9999999998223169,0.9325942080978886,0.9684419176106623,[0.9243759],[[1068.5619 1175.3612 1128.5325 1250.8291]],[[1057.2057 1170.5323 1136.4626 1257.8691]],1.0,6922.0483,2.90764,
LSZH_34_35_06.jpeg,[[1161.4833  1022.11896 1315.8727  1109.1022 ]],[[1163.0 1024.0 1314.0 1103.0]],[0],0.7271917647811018,0.9999999999161706,0.8882824458844395,0.9999999999161706,[0.9390578],[[1174.0762 1024.6989 1307.079  1105.3408]],[[1148.8904  1019.53906 1324.6664  1112.8635 ]],1.0,16404.201,3.8892,
FTTJ_23_35_22.jpeg,[[1547.1636 1229.2334 1773.5923 1402.5256]],[[1551.0 1230.0 1783.0 1405.0]],[0],0.8470589769376589,0.9999999999753695,0.9268118343775564,0.9458836278218511,[0.9587348],[[1565.6323 1234.3732 1760.6954 1395.0321]],[[1528.6948 1224.0936 1786.4891 1410.0192]],1.0,47930.547,1.55568,
DAAS_27_35_05.jpeg,[[1165.999  1115.8799 1308.5791 1265.0122]],[[1172.0 1119.0 1312.0 1257.0]],[0],0.7438315388320257,0.9999999999482402,0.8671536258742855,0.9755650111102192,[0.96602666],[[1177.6287 1120.3031 1300.458  1258.5635]],[[1154.3694 1111.4567 1316.7002 1271.4609]],1.0,25973.623,3.83364,
