filename,pred_yolo,gt,class,iou_pred_c_gt,ioa_pred_c_gt,iou_pred_gt,ioa_pred_gt,score,box_inner,box_outer,cover,avg_area,slant_distance,time_to_landing
LFRN_28_35_20.jpeg,[[ 749.41907 1115.9341  1008.6821  1322.6545 ]],[[749.0 1118.0 992.0 1322.0]],[0],0.8259918887624017,0.9999999999798274,0.921871773027469,0.9982754428489464,[0.974109],[[ 760.0785  1119.1361  1000.92664 1316.445  ]],[[ 738.75964 1112.732   1016.4376  1328.8641 ]],1.0,60015.117,0.88896,
LTAI_36R_35_28.jpeg,[[1298.0459 1080.9539 1747.4141 1409.7087]],[[1302.0 1084.0 1750.0 1423.0]],[0],0.9215317038977058,0.9791101326216872,0.9388238164982874,0.95524687354216,[0.9770737],[[1308.7053 1084.1559 1739.6586 1403.4991]],[[1287.3865 1077.7518 1755.1696 1415.9183]],0.0,158188.56,0.35188,
RJAA_16L_35_20.jpeg,[[1252.971  1027.7974 1384.4976 1105.2214]],[[1251.0 1029.0 1381.0 1106.0]],[0],0.7688008854578755,0.9999999999000999,0.9351964709823031,0.9748809380764978,[0.85293955],[[1263.6304 1030.9994 1376.7421 1099.0118]],[[1242.3115 1024.5953 1392.253  1111.431 ]],1.0,13020.276,1.92608,
FTTJ_23_35_26.jpeg,[[ 691.251  1443.7065 1095.3837 1693.6814]],[[700.9999999999999 1446.0 1094.0 1701.0]],[0],0.9067620006245815,0.99565094591531,0.9368577527406515,0.9712995940466804,[0.97048664],[[ 701.9104 1446.9086 1087.6282 1687.4718]],[[ 680.59155 1440.5045  1103.1392  1699.891  ]],0.0,109603.13,0.50004,
LTAI_18L_35_10.jpeg,[[ 649.54553 1295.6455   725.5604  1401.9509 ]],[[663.0 1295.0 721.0 1398.0]],[0],0.5467122467544921,0.9999999998326079,0.7312625224465757,0.9937329336928803,[0.9288466],[[ 660.20496 1298.8475   717.80493 1395.7413 ]],[[ 638.8861 1292.4435  733.3159 1408.1605]],1.0,10927.138,2.62984,
OMAD_13_35_18.jpeg,[[1502.8394 1285.0844 1675.2842 1492.3949]],[[1506.0 1295.0 1670.0 1492.0]],[0],0.7810744385835765,0.9999999999690479,0.9037296606553499,0.9999999999690479,[0.95020294],[[1513.4988 1288.2864 1667.5287 1486.1853]],[[1492.1799 1281.8823 1683.0397 1498.6045]],1.0,41363.535,0.926,
LFRN_10_35_08.jpeg,[[ 952.8739  1200.0287  1015.55225 1289.0414 ]],[[960.0 1199.0 1011.0 1291.0]],[0],0.5878558286164403,0.9999999997868712,0.7920493467670174,0.9675292966687916,[0.9180646],[[ 963.5333  1203.2307  1007.79675 1282.8318 ]],[[ 942.2145  1196.8267  1023.30774 1295.251  ]],1.0,7981.549,2.9261600000000003,
FTTJ_23_35_04.jpeg,[[1155.9099 1220.384  1192.7041 1293.5537]],[[1158.0 1220.0 1192.0 1294.0]],[0],0.5518463910908941,0.9999999996025438,0.9144696971532617,0.9887794284499088,[0.9208141],[[1166.5693 1223.586  1184.9486 1287.3441]],[[1145.2505 1217.182  1200.4596 1299.7633]],1.0,4559.2397,4.66704,
LICJ_20_35_21.jpeg,[[1046.8118 1137.406  1191.3899 1284.9785]],[[1044.0 1135.0 1195.0 1288.0]],[0],0.9029081481703126,0.9999999999567155,0.9235058589523005,0.9235058589123272,[0.9724423],[[1057.4712 1140.608  1183.6344 1278.7689]],[[1036.1523 1134.204  1199.1454 1291.1881]],1.0,25587.32,1.00008,
ZBAA_19_35_29.jpeg,[[1186.1168 1197.4574 1620.6044 1516.7997]],"[[1185.9999999999998 1200.0000000000002 1633.9999999999998
  1519.0000000000002]]",[0],0.9364278223045704,0.9874104091030241,0.9557605928647794,0.963148773853186,[0.97769797],[[1196.7762 1200.6594 1612.8489 1510.5901]],[[1175.4574 1194.2554 1628.3599 1523.0093]],0.0,148893.45,0.463,
