filename,pred_yolo,gt,class,iou_pred_c_gt,ioa_pred_c_gt,iou_pred_gt,ioa_pred_gt,score,box_inner,box_outer,cover,avg_area,slant_distance,time_to_landing
KSFO_lL9NcuBRa-Y_21.png,[[1153.9872  974.8309 1210.1403 1088.226 ]],[[1146.0 985.0 1218.0 1089.0]],[0],0.7657496397760614,0.8845536972560024,0.7192498887854044,0.7740991924587921,[0.9433733],[[1158.2816  978.3887 1206.8999 1082.9376]],[[1149.6927  971.2731 1213.3806 1093.5143]],0.0,7785.2817,,45.0
LFSB_15_35_09.jpeg,[[1185.9962 1226.651  1336.7687 1344.7882]],[[1180.9999999999998 1227.0 1335.9999999999998 1333.0]],[0],0.7544352045128931,0.9999999999391357,0.8669114270891649,0.9677663494874671,[0.952886],[[1197.527  1230.3577 1328.0684 1339.2787]],[[1174.4655 1222.9443 1345.469  1350.2977]],1.0,21777.88,2.8335600000000003,
CYVR_26R_35_12.jpeg,[[1735.4071 1205.5208 1822.7557 1326.8411]],[[1737.0 1207.0 1820.0 1327.0]],[0],0.7687115212363733,0.9999999998995983,0.9374623748962063,0.9986755370091064,[0.94948864],[[1742.0873 1209.3273 1817.7153 1321.1831]],[[1728.7269 1201.7142 1827.7961 1332.499 ]],1.0,12956.746,2.25944,
LTAI_18L_35_16.jpeg,[[ 847.94794 1135.6587   898.5372  1223.8    ]],[[844.0 1139.0 900.0 1224.0]],[0],0.8707931384526187,0.9985896517154355,0.8703468217161693,0.9012540885427852,[0.9458674],[[ 851.8169 1138.4242  895.6179 1219.6895]],[[ 844.079  1132.8932  901.4564 1227.9106]],0.0,5451.8584,1.852,
EDDV_09L_35_10.jpeg,[[1635.2399 1083.8984 1920.1971 1281.3606]],[[1633.0 1086.0 1911.0 1286.0]],[0],0.8081738573108914,0.9999999999820144,0.9289092773364058,0.9689327990228795,[0.96091413],[[1657.0327 1090.0939 1903.7537 1272.1517]],[[1613.447  1077.703  1936.6406 1290.5695]],1.0,68797.08,2.75948,
FTTJ_5_35_25.jpeg,[[1211.1224 1273.057  1323.0721 1376.2062]],"[[1214.0000000000002 1279.0000000000002 1320.0000000000002
  1378.0000000000002]]",[0],0.7432684231673495,0.9999999999047074,0.877845373535108,0.9818805732176692,[0.9350041],[[1219.6841 1276.2933 1316.612  1371.3956]],[[1202.5608 1269.8207 1329.5322 1381.0167]],1.0,14118.722,0.8334,
RJAA_34R_35_14.jpeg,[[1215.4382 1166.2666 1336.7031 1307.6023]],[[1211.0 1166.0 1335.0 1309.0]],[0],0.8461837361275553,0.9999999999436048,0.9402222726458721,0.9529858627889551,[0.9658188],[[1224.7123 1170.701  1329.7056 1301.011 ]],[[1206.1642 1161.8322 1343.7007 1314.1936]],1.0,20955.26,2.7409600000000003,
LFRS_03_35_20.jpeg,[[1284.9329  966.7707 1544.5388 1148.126 ]],[[1274.9999999999998 967.0 1546.9999999999998 1149.0]],[0],0.8599809994299829,0.9999999999797996,0.9487092827261306,0.9498501633762467,[0.9650197],[[1304.7869  972.4608 1529.5582 1139.6682]],[[1265.0789   961.08057 1559.5194  1156.5837 ]],1.0,57564.062,1.50012,
CYYZ_23_35_28.jpeg,[[1105.485   994.1863 1259.1342 1174.5491]],[[1102.0 994.0 1249.0 1167.0]],[0],0.750549913720036,0.9999999999606779,0.8750674727356933,0.9752413848132094,[0.9456552],[[1117.2357  999.8453 1250.2678 1166.1376]],[[1093.7343  988.5273 1268.0005 1182.9606]],1.0,33883.156,0.90748,
KJFK_22L_35_18.jpeg,[[1456.8258  944.4181 1490.5573 1026.8765]],[[1459.0 945.0 1494.0 1028.0]],[0],0.788893564366979,0.9572509762329816,0.8327723453508169,0.8894306882129034,[0.9208393],[[1459.4055   947.00525 1488.6107  1023.03094]],[[1454.2461   941.83093 1492.5038  1030.722  ]],0.0,3400.7688,1.35196,
FTTJ_23_35_06.jpeg,[[ 905.5144 1004.1112 1113.6727 1158.3002]],[[911.0 1007.0 1106.0 1154.0]],[0],0.7304630663852548,0.9999999999651142,0.89310982463526,0.9999999999651142,[0.93664265],[[ 921.43384 1008.949   1101.6609  1151.1094 ]],[[ 889.595    999.27344 1125.6846  1165.491  ]],1.0,39242.23,4.22256,
LTAI_36R_35_18.jpeg,[[1033.8391 1421.3539 1125.7092 1538.7955]],[[1032.0 1424.0 1123.0 1534.0]],[0],0.7588063522671197,0.9999999999000999,0.8922837634519468,0.9797899853073386,[0.96104395],[[1040.8651 1425.0387 1120.4078 1533.3185]],[[1026.8131 1417.6691 1131.0106 1544.2726]],1.0,13191.771,1.852,
ZBAA_01_35_14.jpeg,[[1088.1865  988.0644 1129.7781 1059.3004]],[[1087.0 987.0 1130.0 1065.0]],[0],0.8730176156952761,0.9695199816820901,0.8833681856086016,0.8833681853452242,[0.91519],[[1091.3673   990.29944 1127.378   1055.9783 ]],[[1085.0057   985.82935 1132.1781  1062.6226 ]],0.0,3622.5173,2.2224,
