filename,pred_yolo,gt,class,iou_pred_c_gt,ioa_pred_c_gt,iou_pred_gt,ioa_pred_gt,score,box_inner,box_outer,cover,avg_area,slant_distance,time_to_landing
KSFO_lL9NcuBRa-Y_21.png,[[2476.3025  631.1701 2516.7073  688.1329]],[[2475.0 627.0000000000001 2518.0 690.0000000000001]],[0],0.8828987767022962,0.9785553459309407,0.8496007232834994,0.849600722969878,[0.90107805],[[2479.8425  633.9892 2514.361   684.3082]],[[2472.7625  628.351  2519.0535  691.9575]],0.0,2944.4097,,45.0
LFSB_15_35_09.jpeg,[[1155.2416   972.61694 1211.5079  1091.377  ]],[[1146.0 985.0 1218.0 1089.0]],[0],0.7183790822534596,0.895324706911682,0.7034569534931117,0.7814771863105666,[0.96729404],[[1160.1714   978.49445 1208.2407  1083.4031 ]],[[1150.3118   966.73944 1214.7751  1099.3508 ]],0.0,8548.578,2.8335600000000003,
CYVR_26R_35_12.jpeg,[[1186.1439 1225.9075 1337.9398 1340.7756]],[[1180.9999999999998 1227.0 1335.9999999999998 1333.0]],[0],0.7365499664609964,0.9999999999391357,0.8833804063319037,0.9668134134996219,[0.9691815],[[1199.4436 1231.5924 1329.1254 1333.063 ]],[[1172.8442 1220.2225 1346.7543 1348.4883]],1.0,22306.701,2.25944,
LTAI_18L_35_16.jpeg,[[1737.6113 1206.8679 1819.7224 1321.6714]],[[1737.0 1207.0 1820.0 1327.0]],[0],0.8258993372019833,0.9999999998995983,0.9443324015184882,0.945360628968139,[0.95687795],[[1744.8055 1212.5496 1814.9543 1313.9631]],[[1730.4171 1201.1863 1824.4905 1329.3796]],1.0,12059.581,1.852,
EDDV_09L_35_10.jpeg,[[ 847.4292 1138.321   900.6437 1226.7537]],[[844.0 1139.0 900.0 1224.0]],[0],0.7906596451631296,0.9999999997899159,0.894172617297608,0.9387642994679591,[0.9381461],[[ 852.0916  1142.6976   897.55365 1220.816  ]],[[ 842.7668 1133.9445  903.7337 1232.6913]],1.0,6020.2896,2.75948,
FTTJ_5_35_25.jpeg,[[1633.3105 1083.3685 1919.3096 1283.9415]],[[1633.0 1086.0 1911.0 1286.0]],[0],0.7576395516632183,0.9999999999820144,0.9477367963139455,0.9886020638310373,[0.9745668],[[1658.3684 1093.295  1902.7023 1270.4745]],[[1608.2527 1073.442  1935.9169 1297.4086]],1.0,73385.82,0.8334,
RJAA_34R_35_14.jpeg,[[1210.4451 1276.4131 1318.406  1371.2932]],"[[1214.0000000000002 1279.0000000000002 1320.0000000000002
  1378.0000000000002]]",[0],0.7959150699822379,0.996602992723842,0.8679969562566366,0.9182357275510631,[0.9527329],[[1219.904  1281.1088 1312.137  1364.9227]],[[1200.9861 1271.7174 1324.675  1377.6637]],0.0,13104.387,2.7409600000000003,
LFRS_03_35_20.jpeg,[[1214.2001 1166.8308 1335.6974 1308.7317]],[[1211.0 1166.0 1335.0 1309.0]],[0],0.8039539998792137,0.9999999999436048,0.9613400176329189,0.9667051532696546,[0.9820762],[[1224.8451 1173.8535 1328.6423 1299.2041]],[[1203.555  1159.8081 1342.7524 1318.2593]],1.0,22055.988,1.50012,
CYYZ_23_35_28.jpeg,[[1283.263   968.3555 1545.0701 1149.2405]],[[1274.9999999999998 967.0 1546.9999999999998 1149.0]],[0],0.8171117433816202,0.9999999999797996,0.9541438770419627,0.9553573468564859,[0.9158309],[[1306.2012  977.3076 1529.8676 1137.0953]],[[1260.3247   959.40344 1560.2726  1161.3856 ]],1.0,60584.125,0.90748,
KJFK_22L_35_18.jpeg,[[1103.5682  999.2343 1252.361  1168.5637]],[[1102.0 994.0 1249.0 1167.0]],[0],0.7889953553477127,0.9999999999606779,0.9302616049450944,0.9593983500028213,[0.9737665],[[1116.6047 1007.6145 1243.721  1157.1945]],[[1090.5317  990.8541 1261.001  1179.933 ]],1.0,32232.129,1.35196,
FTTJ_23_35_06.jpeg,[[1456.4209   946.52936 1490.8684  1027.9409 ]],[[1459.0 945.0 1494.0 1028.0]],[0],0.7635501248085365,0.9676757809168931,0.8328998044657291,0.8931004569732848,[0.9323971],[[1459.439    950.5585  1488.8682  1022.47473]],[[1453.4028   942.50024 1492.8687  1033.4071 ]],0.0,3587.7139,4.22256,
