filename,pred_yolo,gt,class,iou_pred_c_gt,ioa_pred_c_gt,iou_pred_gt,ioa_pred_gt,score,box_inner,box_outer,cover,avg_area,slant_distance,time_to_landing
KSFO_lL9NcuBRa-Y_21.png,[[2476.3025  631.1701 2516.7073  688.1329]],[[2475.0 627.0000000000001 2518.0 690.0000000000001]],[0],0.6219441899111549,0.9999999996308602,0.8496007232834994,0.849600722969878,[0.90107805],[[2488.059    636.96466 2507.7764   679.5932 ]],[[2464.546    625.37555 2525.6382   696.67255]],1.0,4355.6963,,45.0
LFSB_15_35_09.jpeg,[[1155.2416   972.61694 1211.5079  1091.377  ]],[[1146.0 985.0 1218.0 1089.0]],[0],0.7310978645762916,0.9999999998664529,0.7034569534931117,0.7814771863105666,[0.96729404],[[1166.9983  978.4115 1202.577  1082.8373]],[[1143.4849  966.8224 1220.4388 1099.9166]],1.0,10242.131,2.8335600000000003,
CYVR_26R_35_12.jpeg,[[1186.1439 1225.9075 1337.9398 1340.7756]],[[1180.9999999999998 1227.0 1335.9999999999998 1333.0]],[0],0.7372578508536104,0.9999999999391357,0.8833804063319037,0.9668134134996219,[0.9691815],[[1197.9006 1231.702  1329.0089 1332.236 ]],[[1174.3872 1220.1129 1346.8707 1349.3153]],1.0,22285.283,2.25944,
LTAI_18L_35_16.jpeg,[[1737.6113 1206.8679 1819.7224 1321.6714]],[[1737.0 1207.0 1820.0 1327.0]],[0],0.7502718888151297,0.9999999998995983,0.9443324015184882,0.945360628968139,[0.95687795],[[1749.368  1212.6625 1810.7915 1313.1317]],[[1725.8546 1201.0734 1828.6533 1330.211 ]],1.0,13275.1875,1.852,
EDDV_09L_35_10.jpeg,[[ 847.4292 1138.321   900.6437 1226.7537]],[[844.0 1139.0 900.0 1224.0]],[0],0.6267540598779111,0.9999999997899159,0.894172617297608,0.9387642994679591,[0.9381461],[[ 859.1859  1144.1156   891.71277 1218.214  ]],[[ 835.6725 1132.5265  909.5746 1235.2933]],1.0,7594.6855,2.75948,
FTTJ_5_35_25.jpeg,[[1633.3105 1083.3685 1919.3096 1283.9415]],[[1633.0 1086.0 1911.0 1286.0]],[0],0.8435850706020062,0.9999999999820144,0.9477367963139455,0.9886020638310373,[0.9745668],[[1645.0673 1089.1631 1910.3787 1275.4019]],[[1621.5538 1077.574  1928.2405 1292.4812]],1.0,65909.18,0.8334,
RJAA_34R_35_14.jpeg,[[1210.4451 1276.4131 1318.406  1371.2932]],"[[1214.0000000000002 1279.0000000000002 1320.0000000000002
  1378.0000000000002]]",[0],0.7468895864709001,0.9999999999047074,0.8679969562566366,0.9182357275510631,[0.9527329],[[1222.2018 1282.2076 1309.4751 1362.7535]],[[1198.6884 1270.6185 1327.3369 1379.8329]],1.0,14050.27,2.7409600000000003,
LFRS_03_35_20.jpeg,[[1214.2001 1166.8308 1335.6974 1308.7317]],[[1211.0 1166.0 1335.0 1309.0]],[0],0.7982253109824928,0.9999999999436048,0.9613400176329189,0.9667051532696546,[0.9820762],[[1225.9568 1172.6254 1326.7665 1300.192 ]],[[1202.4434 1161.0363 1344.6283 1317.2714]],1.0,22214.28,1.50012,
CYYZ_23_35_28.jpeg,[[1283.263   968.3555 1545.0701 1149.2405]],[[1274.9999999999998 967.0 1546.9999999999998 1149.0]],[0],0.8976507914831213,0.9999999999797996,0.9541438770419627,0.9553573468564859,[0.9158309],[[1295.0197  974.1501 1536.1392 1140.7008]],[[1271.5062  962.561  1554.001  1157.7802]],1.0,55148.395,0.90748,
KJFK_22L_35_18.jpeg,[[1103.5682  999.2343 1252.361  1168.5637]],[[1102.0 994.0 1249.0 1167.0]],[0],0.8169978484951294,0.9999999999606779,0.9302616049450944,0.9593983500028213,[0.9737665],[[1115.325  1005.0289 1243.43   1160.024 ]],[[1091.8115   993.43976 1261.2919  1177.1034 ]],1.0,31127.377,1.35196,
FTTJ_23_35_06.jpeg,[[1456.4209   946.52936 1490.8684  1027.9409 ]],[[1459.0 945.0 1494.0 1028.0]],[0],0.5502981463011443,0.9999999996557659,0.8328998044657291,0.8931004569732848,[0.9323971],[[1468.1776   952.3239  1481.9375  1019.40125]],[[1444.6642  940.7348 1499.7993 1036.4806]],1.0,5278.9565,4.22256,
LTAI_36R_35_18.jpeg,[[ 908.30927 1007.8288  1116.4604  1152.0494 ]],[[911.0 1007.0 1106.0 1154.0]],[0],0.7900283552552393,0.9999999999651142,0.9202057123723646,0.9810928032980443,[0.97303605],[[ 920.066   1013.62335 1107.5295  1143.5098 ]],[[ 896.55255 1002.03424 1125.3914  1160.5891 ]],1.0,36283.508,1.852,
ZBAA_01_35_14.jpeg,[[1035.1759 1421.5398 1125.5033 1542.0293]],[[1032.0 1424.0 1123.0 1534.0]],[0],0.6687842380967511,0.9999999999000999,0.8600354016168265,0.9650999634166358,[0.9724607],[[1046.9326 1427.3344 1116.5724 1533.4896]],[[1023.4192 1415.7452 1134.4342 1550.569 ]],1.0,14967.458,2.2224,
RPMD_23_35_01.jpeg,[[1089.8429   987.84106 1126.5739  1059.5544 ]],[[1087.0 987.0 1130.0 1065.0]],[0],0.6788468543826834,0.9999999997018486,0.7853610835476297,0.7853610833134732,[0.9496451],[[1101.5996  993.6356 1117.643  1051.0148]],[[1078.0862  982.0465 1135.5048 1068.0941]],1.0,4940.7314,4.63,
EHAM_36L_35_04.jpeg,[[1153.3965 1103.6614 1357.407  1193.1023]],[[1132.0 1101.0 1356.0 1197.0]],[0],0.8488289103932586,0.9569653101884782,0.8377797753636502,0.842682497226251,[0.91416407],[[1165.1532 1109.4559 1348.4761 1184.5626]],[[1141.6398 1097.8668 1366.3379 1201.642 ]],0.0,23318.08,4.500360000000001,
CYYZ_05_35_16.jpeg,[[1119.1544 1033.8517 1352.8466 1248.6273]],[[1120.0 1035.0 1353.0 1249.0]],[0],0.8555459501978363,0.9999999999799446,0.9886981545824765,0.9976010974161302,[0.98071903],[[1130.9111 1039.6462 1343.9156 1240.0876]],[[1107.3977 1028.0571 1361.7775 1257.167 ]],1.0,58280.914,1.852,
GCRR_21_35_27.jpeg,[[1326.6364 1310.7028 1414.9156 1442.7267]],[[1323.0 1307.0 1422.0 1451.0]],[0],0.8938941350272617,0.9999999999298541,0.8175490665114689,0.8175490664541211,[0.9799554],[[1338.3931 1316.4973 1405.9847 1434.187 ]],[[1314.8796 1304.9082 1423.8466 1451.2664]],1.0,15948.197,0.81488,
CYUL_24R_35_19.jpeg,[[ 975.0021 1170.6793 1323.3146 1433.6622]],[[971.0 1167.0 1317.0 1431.0]],[0],0.8926409770712066,0.9999999999890524,0.9479746021607752,0.9746576885390804,[0.9709865],[[ 986.7588 1176.4739 1314.3837 1425.1226]],[[ 963.24536 1164.8848  1332.2455  1442.2019 ]],1.0,102330.055,2.0372000000000003,
FMEP_33_35_28.jpeg,[[ 642.51355 1253.7456  1269.5181  1579.9626 ]],[[640.0 1248.0 1271.0 1569.0]],[0],0.9182972255705185,0.999999999995063,0.9438523357146319,0.9758822679157781,[0.98018104],[[ 654.27026 1259.5402  1260.5872  1571.423  ]],[[ 630.75684 1247.951   1278.449   1588.5023 ]],1.0,220572.38,0.44448,
KJFK_22L_35_25.jpeg,[[1295.8805 1228.1556 1429.8217 1301.7389]],[[1298.0 1227.0 1424.0 1297.0]],[0],0.6487882953640092,0.9999999998866212,0.8673143275191052,0.9834908620536716,[0.97124106],[[1307.6372 1233.9502 1420.8907 1293.1992]],[[1284.1238 1222.3611 1438.7526 1310.2786]],1.0,13594.573,0.33336,
YBBN_01_35_04.jpeg,[[1187.0743 1217.4294 1423.5155 1391.3303]],[[1188.0 1222.0 1428.0 1390.0]],[0],0.8330464215931954,0.9999999999751984,0.9449707277681858,0.9813145955160264,[0.96730953],[[1198.831  1223.224  1414.5846 1382.7906]],[[1175.3176 1211.6349 1432.4464 1399.87  ]],1.0,48400.664,3.87068,
LEMD_14L_35_22.jpeg,[[ 855.0802   923.78516 1639.6993  1267.7073 ]],[[863.0 921.0 1637.0 1260.0]],[0],0.9094638331058685,0.9999999999961888,0.9567163909460178,0.9917841998487275,[0.9709964],[[ 866.8369  929.5797 1630.7684 1259.1676]],[[ 843.3235  917.9906 1648.6302 1276.247 ]],1.0,288506.25,1.00008,
LFRN_10_35_32.jpeg,[[1078.4983 1110.9142 1134.0195 1204.0172]],[[1075.0 1112.0 1135.0 1199.0]],[0],0.6375439443952446,0.999999999808429,0.8689477408335065,0.925354003728979,[0.9422084],[[1090.255  1116.7087 1125.0886 1195.4775]],[[1066.7416 1105.1196 1142.9504 1212.5569]],1.0,8187.671,0.1852,
EDDV_09L_35_06.jpeg,[[1345.1637 1317.7025 1504.9979 1468.1249]],[[1346.0000000000002 1319.0 1493.0000000000002 1461.0]],[0],0.7018319163372075,0.9999999999520935,0.8682073916031192,0.9999999999520935,[0.97516286],[[1356.9204 1323.4971 1496.067  1459.5852]],[[1333.407  1311.908  1513.9288 1476.6646]],1.0,29742.164,3.3891600000000004,
KJFK_4R_35_17.jpeg,[[1311.6675 1315.2758 1425.3125 1454.3068]],[[1315.0 1312.0 1414.0 1464.0]],[0],0.7208767060352367,0.9924107601108595,0.8056649085008125,0.9146776700666831,[0.97653836],[[1323.4242 1321.0703 1416.3816 1445.7671]],[[1299.9108 1309.4812 1434.2434 1462.8464]],0.0,20601.957,1.389,
SAEZ_17_35_18.jpeg,[[1344.8107 1339.8175 1756.0968 1632.069 ]],[[1335.0 1337.9999999999998 1761.0 1630.9999999999998]],[0],0.9424709820685926,0.9999999999919884,0.9561038255219013,0.959471569473018,[0.9790186],[[1356.5674 1345.612  1747.1659 1623.5293]],[[1333.054  1334.023  1765.0277 1640.6086]],1.0,132436.97,1.53716,
CYVR_26R_35_23.jpeg,[[ 935.01105 1150.9197  1091.775   1273.718  ]],[[930.0 1148.0 1091.0 1273.0]],[0],0.8270187938897244,0.9999999999503105,0.9366033232832163,0.9462450487861711,[0.91211176],[[ 946.76776 1156.7142  1082.8441  1265.1783 ]],[[ 923.25433 1145.1251  1100.7059  1282.2577 ]],1.0,24334.393,0.48152,
EHAM_36L_35_14.jpeg,[[ 720.8704 1314.5536  809.9351 1445.6251]],[[728.0 1322.0 810.0 1430.0]],[0],0.5549352310473878,0.9999999998870822,0.7575638820513261,0.9992087758494429,[0.9675327],[[ 732.62714 1320.3481   801.0042  1437.0854 ]],[[ 709.1137 1308.759   818.866  1454.1648]],1.0,15958.619,2.33352,
LOWL_26_35_14.jpeg,[[1061.6615 1140.6642 1192.184  1276.732 ]],[[1061.0 1139.0 1199.0 1278.0]],[0],0.8434497746276751,0.9999999999478678,0.92586352113961,0.9258635210913427,[0.9814034],[[1073.4182 1146.4587 1183.253  1268.1924]],[[1049.9048 1134.8696 1201.1149 1285.2717]],1.0,22742.314,2.4816800000000003,
RPMD_23_35_18.jpeg,[[1105.9592 1111.9934 1144.4307 1164.7102]],[[1104.0 1112.0 1146.0 1169.0]],[0],0.6035280621274542,0.9999999995822891,0.8469601084339229,0.8470498147362571,[0.8642279],[[1117.716  1117.788  1135.4998 1156.1705]],[[1094.2025 1106.1989 1153.3616 1173.2499]],1.0,3966.6755,1.2593600000000005,
LGSM_9_35_07.jpeg,[[ 978.1825 1290.446  1068.1158 1344.9807]],[[974.0 1287.0 1063.0 1348.0]],[0],0.7126220383584057,0.999999999815804,0.8103542139505838,0.8519975070676025,[0.8669455],[[ 989.9392 1296.2406 1059.1849 1336.441 ]],[[ 966.4258 1284.6515 1077.0468 1353.5204]],1.0,7618.344,3.57436,
LFRN_28_35_08.jpeg,[[1002.2087 1287.7849 1064.2804 1431.1538]],[[995.0 1286.0 1069.0 1437.0]],[0],0.856152952866669,0.9999999999105065,0.7964160837938518,0.7964160837225778,[0.96447605],[[1013.9654 1293.5795 1055.3495 1422.6141]],[[ 990.45197 1281.9904  1073.2113  1439.6935 ]],1.0,13051.406,4.4448,
VQPR_33_35_20.jpeg,[[1491.5162 1263.0316 1614.09   1378.6364]],[[1490.0 1263.0 1613.0 1382.0]],[0],0.7862915524385219,0.99999999993168,0.9513035213281635,0.9594929684615097,[0.9721854],[[1503.273  1268.8262 1605.159  1370.0967]],[[1479.7595 1257.237  1623.0209 1387.176 ]],1.0,18615.232,1.4260400000000002,
KIAH_08L_35_16.jpeg,[[ 681.6204 1302.402   835.3752 1425.8427]],[[694.0 1302.9999999999998 832.0 1417.9999999999998]],[0],0.660320510752402,0.999999999936988,0.8361612920786318,0.999999999936988,[0.9729505],[[ 693.37714 1308.1965   826.4443  1417.303  ]],[[ 669.8637 1296.6074  844.3061 1434.3823]],1.0,24033.783,1.90756,
YBBN_01_35_12.jpeg,[[ 910.99884 1261.335   1061.9375  1393.0771 ]],[[910.0 1261.0000000000002 1064.0 1397.0000000000002]],[0],0.8354024030464651,0.9999999999522536,0.9494360332911573,0.9494360332458253,[0.971976],[[ 922.75555 1267.1295  1053.0066  1384.5375 ]],[[ 899.2421 1255.5404 1070.8684 1401.6168]],1.0,25070.553,2.315,
EDDV_27R_35_15.jpeg,[[ 514.0743 1188.2566  678.5628 1316.2744]],[[517.0 1188.0 677.0 1316.0]],[0],0.7769287051941532,0.9999999999511718,0.968738454577072,0.9979953765381838,[0.96687865],[[ 525.831  1194.0511  669.6319 1307.7347]],[[ 502.31757 1182.462    687.4937  1324.8141 ]],1.0,26360.205,1.79644,
LFPO_CC-lSLLiueE_22.png,[[1061.6011  983.0211 1125.5793 1070.4469]],[[1063.0 980.0 1126.0 1071.0]],[0],0.6654206683754276,0.9999999998255712,0.934375001764634,0.9543080738278781,[0.95267487],[[1073.3578  988.8157 1116.6484 1061.9072]],[[1049.8444   977.22656 1134.5103  1078.9866 ]],1.0,8615.603,,29.0
KIAH_26R_35_15.jpeg,[[1085.8351 1117.7446 1434.7177 1362.8684]],[[1066.0 1115.0 1434.0 1365.0]],[0],0.9190345291351474,0.9780479099333229,0.9258763679349934,0.9276467420736971,[0.97647774],[[1097.5918 1123.5392 1425.7867 1354.3287]],[[1074.0784 1111.9501 1443.6486 1371.4081]],0.0,95887.945,1.9816400000000003,
FTTJ_23_35_08.jpeg,[[1282.6515 1047.4382 1472.2643 1202.8777]],[[1281.0 1045.0 1478.0 1207.0]],[0],0.8938625330822781,0.9999999999686657,0.9235228612442815,0.9235228612153437,[0.97759277],[[1294.4082 1053.2328 1463.3334 1194.338 ]],[[1270.8948 1041.6437 1481.1952 1211.4174]],1.0,35703.477,4.01884,
CYUL_06L_35_23.jpeg,[[1827.5808   785.95087 2030.8679   932.6169 ]],[[1825.9999999999998 782.0 2035.9999999999998 938.0]],[0],0.9084861521442622,0.999999999969475,0.9101132645566239,0.9101132645288427,[0.9811186],[[1839.3375  791.7454 2021.937   924.0772]],[[1815.8241   780.1563  2039.7988   941.15656]],1.0,36059.99,0.5556,
RPMD_23_35_19.jpeg,[[1178.1111   988.19305 1522.8572  1292.1522 ]],[[1183.0 993.0 1520.0 1283.0]],[0],0.8402173566989143,0.9999999999897679,0.9326384232322207,0.9999999999897679,[0.97970223],[[1189.8678  993.9876 1513.9263 1283.6125]],[[1166.3544  982.3985 1531.7881 1300.6919]],1.0,116315.14,1.2038000000000002,
RXapI8ifrfs_LCPH33.png,[[ 341.34814 1100.4436   682.23755 1269.7432 ]],[[324.0 1101.0 682.0 1273.0]],[0],0.8998625052964895,0.9843814785760178,0.9300537305810289,0.9335239693163699,[0.9770542],[[ 353.10486 1106.2382   673.30664 1261.2035 ]],[[ 329.59143 1094.649    691.16846 1278.2828 ]],0.0,66397.76,,13.0
LWSK_16_35_30.jpeg,[[ 943.67554 1152.8933  1021.8878  1214.8965 ]],[[945.0 1155.0 1020.0 1215.0]],[0],0.5960453015125167,0.9999999997777776,0.9248663808793595,0.9982747393614945,[0.9502937],[[ 955.43225 1158.6879  1012.9569  1206.3568 ]],[[ 931.9188 1147.0988 1030.8187 1223.4362]],1.0,7549.7617,0.44448,
